symbol,timestamp,funding_rate,funding_interval_hours
BTCUSDT,2020-03-15T08:00:00Z,-0.00054208,8
ETHUSDT,2020-03-15T08:00:00Z,0.0001,8
BTCUSDT,2020-03-15T16:00:00Z,-0.0004879,8
ETHUSDT,2020-03-15T16:00:00Z,0.0001,8
BTCUSDT,2020-03-16T00:00:00Z,-0.00028282,8
ETHUSDT,2020-03-16T00:00:00Z,0.0001,8
BTCUSDT,2020-03-16T08:00:00Z,-0.00036873,8
ETHUSDT,2020-03-16T08:00:00Z,0.0001,8
BTCUSDT,2020-03-16T16:00:00Z,-0.00090358,8
ETHUSDT,2020-03-16T16:00:00Z,-0.00022932,8
BTCUSDT,2020-03-17T00:00:00Z,-0.0002383,8
ETHUSDT,2020-03-17T00:00:00Z,0.0001,8
BTCUSDT,2020-03-17T08:00:00Z,-3.681e-05,8
ETHUSDT,2020-03-17T08:00:00Z,0.0001,8
BTCUSDT,2020-03-17T16:00:00Z,-0.00010573,8
ETHUSDT,2020-03-17T16:00:00Z,0.0001,8
BTCUSDT,2020-03-18T00:00:00Z,-0.00014706,8
ETHUSDT,2020-03-18T00:00:00Z,0.0001,8
BTCUSDT,2020-03-18T08:00:00Z,-0.00035528,8
ETHUSDT,2020-03-18T08:00:00Z,0.0001,8
BTCUSDT,2020-03-18T16:00:00Z,-0.00033374,8
ETHUSDT,2020-03-18T16:00:00Z,0.0001,8
BTCUSDT,2020-03-19T00:00:00Z,-0.00015042,8
ETHUSDT,2020-03-19T00:00:00Z,0.0001,8
BTCUSDT,2020-03-19T08:00:00Z,-0.00022004,8
ETHUSDT,2020-03-19T08:00:00Z,0.0001,8
BTCUSDT,2020-03-19T16:00:00Z,-0.00027089,8
ETHUSDT,2020-03-19T16:00:00Z,0.0001,8
BTCUSDT,2020-03-20T00:00:00Z,-0.00015469,8
ETHUSDT,2020-03-20T00:00:00Z,0.0001,8
BTCUSDT,2020-03-20T08:00:00Z,-1.171e-05,8
ETHUSDT,2020-03-20T08:00:00Z,0.0001,8
BTCUSDT,2020-03-20T16:00:00Z,0.0001,8
ETHUSDT,2020-03-20T16:00:00Z,0.0001,8
BTCUSDT,2020-03-21T00:00:00Z,8.327e-05,8
ETHUSDT,2020-03-21T00:00:00Z,0.0001,8
BTCUSDT,2020-03-21T08:00:00Z,-9.15e-06,8
ETHUSDT,2020-03-21T08:00:00Z,0.0001,8
BTCUSDT,2020-03-21T16:00:00Z,-0.00011557,8
ETHUSDT,2020-03-21T16:00:00Z,0.0001,8
BTCUSDT,2020-03-22T00:00:00Z,-2.842e-05,8
ETHUSDT,2020-03-22T00:00:00Z,0.0001,8
BTCUSDT,2020-03-22T08:00:00Z,0.0001,8
ETHUSDT,2020-03-22T08:00:00Z,0.0001,8
BTCUSDT,2020-03-22T16:00:00Z,2.24e-06,8
ETHUSDT,2020-03-22T16:00:00Z,0.0001,8
BTCUSDT,2020-03-23T00:00:00Z,-0.00016796,8
ETHUSDT,2020-03-23T00:00:00Z,0.0001,8
BTCUSDT,2020-03-23T08:00:00Z,-0.00016295,8
ETHUSDT,2020-03-23T08:00:00Z,0.0001,8
BTCUSDT,2020-03-23T16:00:00Z,0.0001,8
ETHUSDT,2020-03-23T16:00:00Z,0.0001,8
BTCUSDT,2020-03-24T00:00:00Z,0.0001,8
ETHUSDT,2020-03-24T00:00:00Z,0.0001,8
BTCUSDT,2020-03-24T08:00:00Z,0.0001,8
ETHUSDT,2020-03-24T08:00:00Z,0.0001,8
BTCUSDT,2020-03-24T16:00:00Z,0.0001,8
ETHUSDT,2020-03-24T16:00:00Z,0.0001,8
BTCUSDT,2020-03-25T00:00:00Z,0.0001,8
ETHUSDT,2020-03-25T00:00:00Z,0.0001,8
BTCUSDT,2020-03-25T08:00:00Z,9.958e-05,8
ETHUSDT,2020-03-25T08:00:00Z,0.0001,8
BTCUSDT,2020-03-25T16:00:00Z,9.813e-05,8
ETHUSDT,2020-03-25T16:00:00Z,0.0001,8
BTCUSDT,2020-03-26T00:00:00Z,-1.62e-05,8
ETHUSDT,2020-03-26T00:00:00Z,0.0001,8
BTCUSDT,2020-03-26T08:00:00Z,0.0001,8
ETHUSDT,2020-03-26T08:00:00Z,0.0001,8
BTCUSDT,2020-03-26T16:00:00Z,1.599e-05,8
ETHUSDT,2020-03-26T16:00:00Z,0.0001,8
BTCUSDT,2020-03-27T00:00:00Z,6.223e-05,8
ETHUSDT,2020-03-27T00:00:00Z,0.0001,8
BTCUSDT,2020-03-27T08:00:00Z,6.838e-05,8
ETHUSDT,2020-03-27T08:00:00Z,0.0001,8
BTCUSDT,2020-03-27T16:00:00Z,1.48e-06,8
ETHUSDT,2020-03-27T16:00:00Z,0.0001,8
BTCUSDT,2020-03-28T00:00:00Z,-0.00012203,8
ETHUSDT,2020-03-28T00:00:00Z,0.0001,8
BTCUSDT,2020-03-28T08:00:00Z,-0.00041263,8
ETHUSDT,2020-03-28T08:00:00Z,-2.715e-05,8
BTCUSDT,2020-03-28T16:00:00Z,-0.0002165,8
ETHUSDT,2020-03-28T16:00:00Z,0.0001,8
BTCUSDT,2020-03-29T00:00:00Z,-0.00023282,8
ETHUSDT,2020-03-29T00:00:00Z,0.0001,8
BTCUSDT,2020-03-29T08:00:00Z,-0.0002912,8
ETHUSDT,2020-03-29T08:00:00Z,0.0001,8
BTCUSDT,2020-03-29T16:00:00Z,-0.00025613,8
ETHUSDT,2020-03-29T16:00:00Z,0.0001,8
BTCUSDT,2020-03-30T00:00:00Z,-0.0006431,8
ETHUSDT,2020-03-30T00:00:00Z,0.0001,8
BTCUSDT,2020-03-30T08:00:00Z,-0.00033817,8
ETHUSDT,2020-03-30T08:00:00Z,-9.91e-05,8
BTCUSDT,2020-03-30T16:00:00Z,-6.982e-05,8
ETHUSDT,2020-03-30T16:00:00Z,0.0001,8
BTCUSDT,2020-03-31T00:00:00Z,-5.383e-05,8
ETHUSDT,2020-03-31T00:00:00Z,0.0001,8
BTCUSDT,2020-03-31T08:00:00Z,-0.00015273,8
ETHUSDT,2020-03-31T08:00:00Z,0.0001,8
BTCUSDT,2020-03-31T16:00:00Z,-0.000162,8
ETHUSDT,2020-03-31T16:00:00Z,0.0001,8
BTCUSDT,2020-04-01T00:00:00Z,-9.237e-05,8
ETHUSDT,2020-04-01T00:00:00Z,0.0001,8
BTCUSDT,2020-04-01T08:00:00Z,-0.0004868,8
ETHUSDT,2020-04-01T08:00:00Z,0.0001,8
BTCUSDT,2020-04-01T16:00:00Z,-0.00034983,8
ETHUSDT,2020-04-01T16:00:00Z,-7.368e-05,8
BTCUSDT,2020-04-02T00:00:00Z,-0.0001933,8
ETHUSDT,2020-04-02T00:00:00Z,-5.17e-05,8
BTCUSDT,2020-04-02T08:00:00Z,3.28e-05,8
ETHUSDT,2020-04-02T08:00:00Z,0.0001,8
BTCUSDT,2020-04-02T16:00:00Z,9.417e-05,8
ETHUSDT,2020-04-02T16:00:00Z,0.0001,8
BTCUSDT,2020-04-03T00:00:00Z,9.047e-05,8
ETHUSDT,2020-04-03T00:00:00Z,0.0001,8
BTCUSDT,2020-04-03T08:00:00Z,7.9e-07,8
ETHUSDT,2020-04-03T08:00:00Z,0.0001,8
BTCUSDT,2020-04-03T16:00:00Z,0.0001,8
ETHUSDT,2020-04-03T16:00:00Z,0.0001,8
BTCUSDT,2020-04-04T00:00:00Z,6.184e-05,8
ETHUSDT,2020-04-04T00:00:00Z,4.881e-05,8
BTCUSDT,2020-04-04T08:00:00Z,5.655e-05,8
ETHUSDT,2020-04-04T08:00:00Z,0.0001,8
BTCUSDT,2020-04-04T16:00:00Z,-7.77e-05,8
ETHUSDT,2020-04-04T16:00:00Z,0.0001,8
BTCUSDT,2020-04-05T00:00:00Z,-4.495e-05,8
ETHUSDT,2020-04-05T00:00:00Z,0.0001,8
BTCUSDT,2020-04-05T08:00:00Z,4.198e-05,8
ETHUSDT,2020-04-05T08:00:00Z,3.554e-05,8
BTCUSDT,2020-04-05T16:00:00Z,3.859e-05,8
ETHUSDT,2020-04-05T16:00:00Z,0.0001,8
BTCUSDT,2020-04-06T00:00:00Z,2.364e-05,8
ETHUSDT,2020-04-06T00:00:00Z,0.0001,8
BTCUSDT,2020-04-06T08:00:00Z,6.54e-06,8
ETHUSDT,2020-04-06T08:00:00Z,7.54e-05,8
BTCUSDT,2020-04-06T16:00:00Z,-8.471e-05,8
ETHUSDT,2020-04-06T16:00:00Z,5.027e-05,8
BTCUSDT,2020-04-07T00:00:00Z,-0.00012883,8
ETHUSDT,2020-04-07T00:00:00Z,-0.00014221,8
BTCUSDT,2020-04-07T08:00:00Z,-2.915e-05,8
ETHUSDT,2020-04-07T08:00:00Z,-8.712e-05,8
BTCUSDT,2020-04-07T16:00:00Z,1.131e-05,8
ETHUSDT,2020-04-07T16:00:00Z,8.758e-05,8
BTCUSDT,2020-04-08T00:00:00Z,-2.763e-05,8
ETHUSDT,2020-04-08T00:00:00Z,0.0001,8
BTCUSDT,2020-04-08T08:00:00Z,0.0001,8
ETHUSDT,2020-04-08T08:00:00Z,0.0001,8
BTCUSDT,2020-04-08T16:00:00Z,6.677e-05,8
ETHUSDT,2020-04-08T16:00:00Z,0.0001,8
BTCUSDT,2020-04-09T00:00:00Z,0.0001,8
ETHUSDT,2020-04-09T00:00:00Z,0.0001,8
BTCUSDT,2020-04-09T08:00:00Z,-0.00010005,8
ETHUSDT,2020-04-09T08:00:00Z,0.0001,8
BTCUSDT,2020-04-09T16:00:00Z,-8.854e-05,8
ETHUSDT,2020-04-09T16:00:00Z,0.0001,8
BTCUSDT,2020-04-10T00:00:00Z,-5.003e-05,8
ETHUSDT,2020-04-10T00:00:00Z,0.0001,8
BTCUSDT,2020-04-10T08:00:00Z,0.0001,8
ETHUSDT,2020-04-10T08:00:00Z,0.0001,8
BTCUSDT,2020-04-10T16:00:00Z,0.0001,8
ETHUSDT,2020-04-10T16:00:00Z,0.0001,8
BTCUSDT,2020-04-11T00:00:00Z,0.0001,8
ETHUSDT,2020-04-11T00:00:00Z,-6.9e-06,8
BTCUSDT,2020-04-11T08:00:00Z,0.0001,8
ETHUSDT,2020-04-11T08:00:00Z,9.267e-05,8
BTCUSDT,2020-04-11T16:00:00Z,0.0001,8
ETHUSDT,2020-04-11T16:00:00Z,0.0001,8
BTCUSDT,2020-04-12T00:00:00Z,0.0001,8
ETHUSDT,2020-04-12T00:00:00Z,0.0001,8
BTCUSDT,2020-04-12T08:00:00Z,0.0001,8
ETHUSDT,2020-04-12T08:00:00Z,1.985e-05,8
BTCUSDT,2020-04-12T16:00:00Z,8.453e-05,8
ETHUSDT,2020-04-12T16:00:00Z,0.0001,8
BTCUSDT,2020-04-13T00:00:00Z,7.954e-05,8
ETHUSDT,2020-04-13T00:00:00Z,0.0001,8
BTCUSDT,2020-04-13T08:00:00Z,-0.00020271,8
ETHUSDT,2020-04-13T08:00:00Z,0.0001,8
BTCUSDT,2020-04-13T16:00:00Z,-2.882e-05,8
ETHUSDT,2020-04-13T16:00:00Z,0.0001,8
BTCUSDT,2020-04-14T00:00:00Z,-1.244e-05,8
ETHUSDT,2020-04-14T00:00:00Z,0.0001,8
BTCUSDT,2020-04-14T08:00:00Z,5.454e-05,8
ETHUSDT,2020-04-14T08:00:00Z,0.0001,8
BTCUSDT,2020-04-14T16:00:00Z,-0.00020028,8
ETHUSDT,2020-04-14T16:00:00Z,0.0001,8
BTCUSDT,2020-04-15T00:00:00Z,-0.00012803,8
ETHUSDT,2020-04-15T00:00:00Z,0.0001,8
BTCUSDT,2020-04-15T08:00:00Z,-4.63e-05,8
ETHUSDT,2020-04-15T08:00:00Z,0.0001,8
BTCUSDT,2020-04-15T16:00:00Z,2.925e-05,8
ETHUSDT,2020-04-15T16:00:00Z,0.0001,8
BTCUSDT,2020-04-16T00:00:00Z,-7.017e-05,8
ETHUSDT,2020-04-16T00:00:00Z,0.0001,8
BTCUSDT,2020-04-16T08:00:00Z,-0.00046001,8
ETHUSDT,2020-04-16T08:00:00Z,-2.526e-05,8
BTCUSDT,2020-04-16T16:00:00Z,6.364e-05,8
ETHUSDT,2020-04-16T16:00:00Z,0.0001,8
BTCUSDT,2020-04-17T00:00:00Z,5.926e-05,8
ETHUSDT,2020-04-17T00:00:00Z,0.0001,8
BTCUSDT,2020-04-17T08:00:00Z,3.345e-05,8
ETHUSDT,2020-04-17T08:00:00Z,0.0001,8
BTCUSDT,2020-04-17T16:00:00Z,-6.771e-05,8
ETHUSDT,2020-04-17T16:00:00Z,0.0001,8
BTCUSDT,2020-04-18T00:00:00Z,-3.132e-05,8
ETHUSDT,2020-04-18T00:00:00Z,0.0001,8
BTCUSDT,2020-04-18T08:00:00Z,-0.00017145,8
ETHUSDT,2020-04-18T08:00:00Z,9.454e-05,8
BTCUSDT,2020-04-18T16:00:00Z,-0.00019642,8
ETHUSDT,2020-04-18T16:00:00Z,0.0001,8
BTCUSDT,2020-04-19T00:00:00Z,-0.00019142,8
ETHUSDT,2020-04-19T00:00:00Z,0.0001,8
BTCUSDT,2020-04-19T08:00:00Z,-5.966e-05,8
ETHUSDT,2020-04-19T08:00:00Z,0.0001,8
BTCUSDT,2020-04-19T16:00:00Z,8.514e-05,8
ETHUSDT,2020-04-19T16:00:00Z,0.0001,8
BTCUSDT,2020-04-20T00:00:00Z,-1.31e-05,8
ETHUSDT,2020-04-20T00:00:00Z,0.0001,8
BTCUSDT,2020-04-20T08:00:00Z,-1.874e-05,8
ETHUSDT,2020-04-20T08:00:00Z,0.0001,8
BTCUSDT,2020-04-20T16:00:00Z,-5.762e-05,8
ETHUSDT,2020-04-20T16:00:00Z,0.0001,8
BTCUSDT,2020-04-21T00:00:00Z,-9.18e-05,8
ETHUSDT,2020-04-21T00:00:00Z,0.0001,8
BTCUSDT,2020-04-21T08:00:00Z,-7.539e-05,8
ETHUSDT,2020-04-21T08:00:00Z,0.0001,8
BTCUSDT,2020-04-21T16:00:00Z,0.0001,8
ETHUSDT,2020-04-21T16:00:00Z,0.0001,8
BTCUSDT,2020-04-22T00:00:00Z,-2.663e-05,8
ETHUSDT,2020-04-22T00:00:00Z,0.0001,8
BTCUSDT,2020-04-22T08:00:00Z,-0.00011402,8
ETHUSDT,2020-04-22T08:00:00Z,0.0001,8
BTCUSDT,2020-04-22T16:00:00Z,-0.00031244,8
ETHUSDT,2020-04-22T16:00:00Z,0.0001,8
BTCUSDT,2020-04-23T00:00:00Z,-0.0002234,8
ETHUSDT,2020-04-23T00:00:00Z,0.0001,8
BTCUSDT,2020-04-23T08:00:00Z,-0.00015491,8
ETHUSDT,2020-04-23T08:00:00Z,0.0001,8
BTCUSDT,2020-04-23T16:00:00Z,0.0001,8
ETHUSDT,2020-04-23T16:00:00Z,0.0001,8
BTCUSDT,2020-04-24T00:00:00Z,0.0001,8
ETHUSDT,2020-04-24T00:00:00Z,0.0001,8
BTCUSDT,2020-04-24T08:00:00Z,0.0001,8
ETHUSDT,2020-04-24T08:00:00Z,0.0001,8
BTCUSDT,2020-04-24T16:00:00Z,0.0001,8
ETHUSDT,2020-04-24T16:00:00Z,0.0001,8
BTCUSDT,2020-04-25T00:00:00Z,0.0001,8
ETHUSDT,2020-04-25T00:00:00Z,0.0001,8
BTCUSDT,2020-04-25T08:00:00Z,0.0001,8
ETHUSDT,2020-04-25T08:00:00Z,0.0001,8
BTCUSDT,2020-04-25T16:00:00Z,0.0001,8
ETHUSDT,2020-04-25T16:00:00Z,0.0001,8
BTCUSDT,2020-04-26T00:00:00Z,0.0001,8
ETHUSDT,2020-04-26T00:00:00Z,0.0001,8
BTCUSDT,2020-04-26T08:00:00Z,7.493e-05,8
ETHUSDT,2020-04-26T08:00:00Z,0.0001,8
BTCUSDT,2020-04-26T16:00:00Z,0.0001,8
ETHUSDT,2020-04-26T16:00:00Z,0.0001,8
BTCUSDT,2020-04-27T00:00:00Z,0.0001,8
ETHUSDT,2020-04-27T00:00:00Z,0.0001,8
BTCUSDT,2020-04-27T08:00:00Z,0.0001,8
ETHUSDT,2020-04-27T08:00:00Z,0.0001,8
BTCUSDT,2020-04-27T16:00:00Z,0.0001,8
ETHUSDT,2020-04-27T16:00:00Z,0.0001,8
BTCUSDT,2020-04-28T00:00:00Z,0.0001,8
ETHUSDT,2020-04-28T00:00:00Z,0.0001,8
BTCUSDT,2020-04-28T08:00:00Z,0.0001,8
ETHUSDT,2020-04-28T08:00:00Z,0.0001,8
BTCUSDT,2020-04-28T16:00:00Z,0.0001,8
ETHUSDT,2020-04-28T16:00:00Z,0.0001,8
BTCUSDT,2020-04-29T00:00:00Z,0.0001,8
ETHUSDT,2020-04-29T00:00:00Z,0.0001,8
BTCUSDT,2020-04-29T08:00:00Z,0.0001,8
ETHUSDT,2020-04-29T08:00:00Z,0.0001,8
BTCUSDT,2020-04-29T16:00:00Z,0.0001,8
ETHUSDT,2020-04-29T16:00:00Z,0.0001,8
BTCUSDT,2020-04-30T00:00:00Z,0.00013208,8
ETHUSDT,2020-04-30T00:00:00Z,0.0001,8
BTCUSDT,2020-04-30T08:00:00Z,0.00097517,8
ETHUSDT,2020-04-30T08:00:00Z,0.00040543,8
BTCUSDT,2020-04-30T16:00:00Z,0.0001,8
ETHUSDT,2020-04-30T16:00:00Z,0.0001,8
BTCUSDT,2020-05-01T00:00:00Z,0.00021072,8
ETHUSDT,2020-05-01T00:00:00Z,0.0001,8
BTCUSDT,2020-05-01T08:00:00Z,0.00017885,8
ETHUSDT,2020-05-01T08:00:00Z,0.0001963,8
BTCUSDT,2020-05-01T16:00:00Z,0.00013528,8
ETHUSDT,2020-05-01T16:00:00Z,0.00033541,8
BTCUSDT,2020-05-02T00:00:00Z,0.0001,8
ETHUSDT,2020-05-02T00:00:00Z,0.00020286,8
BTCUSDT,2020-05-02T08:00:00Z,0.0001,8
ETHUSDT,2020-05-02T08:00:00Z,0.00028799,8
BTCUSDT,2020-05-02T16:00:00Z,0.00010144,8
ETHUSDT,2020-05-02T16:00:00Z,0.00065493,8
BTCUSDT,2020-05-03T00:00:00Z,0.0001,8
ETHUSDT,2020-05-03T00:00:00Z,0.0002053,8
BTCUSDT,2020-05-03T08:00:00Z,0.0001981,8
ETHUSDT,2020-05-03T08:00:00Z,0.00033679,8
BTCUSDT,2020-05-03T16:00:00Z,0.00015162,8
ETHUSDT,2020-05-03T16:00:00Z,0.00030318,8
BTCUSDT,2020-05-04T00:00:00Z,0.00011925,8
ETHUSDT,2020-05-04T00:00:00Z,0.0001,8
BTCUSDT,2020-05-04T08:00:00Z,0.0001,8
ETHUSDT,2020-05-04T08:00:00Z,0.00020259,8
BTCUSDT,2020-05-04T16:00:00Z,0.0001,8
ETHUSDT,2020-05-04T16:00:00Z,0.00018353,8
BTCUSDT,2020-05-05T00:00:00Z,0.0001,8
ETHUSDT,2020-05-05T00:00:00Z,0.00021158,8
BTCUSDT,2020-05-05T08:00:00Z,0.0001,8
ETHUSDT,2020-05-05T08:00:00Z,0.00033589,8
BTCUSDT,2020-05-05T16:00:00Z,0.0001,8
ETHUSDT,2020-05-05T16:00:00Z,0.0001,8
BTCUSDT,2020-05-06T00:00:00Z,0.0001,8
ETHUSDT,2020-05-06T00:00:00Z,0.0001,8
BTCUSDT,2020-05-06T08:00:00Z,0.0001,8
ETHUSDT,2020-05-06T08:00:00Z,0.00023099,8
BTCUSDT,2020-05-06T16:00:00Z,0.00035981,8
ETHUSDT,2020-05-06T16:00:00Z,0.00058198,8
BTCUSDT,2020-05-07T00:00:00Z,0.0001,8
ETHUSDT,2020-05-07T00:00:00Z,0.0001,8
BTCUSDT,2020-05-07T08:00:00Z,0.0001,8
ETHUSDT,2020-05-07T08:00:00Z,0.0001,8
BTCUSDT,2020-05-07T16:00:00Z,0.0001,8
ETHUSDT,2020-05-07T16:00:00Z,0.00010111,8
BTCUSDT,2020-05-08T00:00:00Z,0.00016094,8
ETHUSDT,2020-05-08T00:00:00Z,0.000687,8
BTCUSDT,2020-05-08T08:00:00Z,0.00034016,8
ETHUSDT,2020-05-08T08:00:00Z,0.00027607,8
BTCUSDT,2020-05-08T16:00:00Z,0.0005319,8
ETHUSDT,2020-05-08T16:00:00Z,0.00021374,8
BTCUSDT,2020-05-09T00:00:00Z,0.00042037,8
ETHUSDT,2020-05-09T00:00:00Z,0.00039213,8
BTCUSDT,2020-05-09T08:00:00Z,0.00075816,8
ETHUSDT,2020-05-09T08:00:00Z,0.00018668,8
BTCUSDT,2020-05-09T16:00:00Z,0.00058018,8
ETHUSDT,2020-05-09T16:00:00Z,0.000217,8
BTCUSDT,2020-05-10T00:00:00Z,0.00042326,8
ETHUSDT,2020-05-10T00:00:00Z,0.00015215,8
BTCUSDT,2020-05-10T08:00:00Z,0.0001,8
ETHUSDT,2020-05-10T08:00:00Z,0.0001,8
BTCUSDT,2020-05-10T16:00:00Z,0.0001,8
ETHUSDT,2020-05-10T16:00:00Z,0.0001,8
BTCUSDT,2020-05-11T00:00:00Z,0.0001,8
ETHUSDT,2020-05-11T00:00:00Z,0.0001,8
BTCUSDT,2020-05-11T08:00:00Z,0.0001,8
ETHUSDT,2020-05-11T08:00:00Z,0.0001,8
BTCUSDT,2020-05-11T16:00:00Z,0.0001,8
ETHUSDT,2020-05-11T16:00:00Z,0.0001,8
BTCUSDT,2020-05-12T00:00:00Z,0.0001,8
ETHUSDT,2020-05-12T00:00:00Z,0.0001,8
BTCUSDT,2020-05-12T08:00:00Z,0.0001,8
ETHUSDT,2020-05-12T08:00:00Z,0.0001,8
BTCUSDT,2020-05-12T16:00:00Z,0.0001,8
ETHUSDT,2020-05-12T16:00:00Z,0.0001,8
BTCUSDT,2020-05-13T00:00:00Z,0.0001,8
ETHUSDT,2020-05-13T00:00:00Z,0.0001,8
BTCUSDT,2020-05-13T08:00:00Z,0.0001,8
ETHUSDT,2020-05-13T08:00:00Z,0.0001,8
BTCUSDT,2020-05-13T16:00:00Z,0.0001,8
ETHUSDT,2020-05-13T16:00:00Z,0.0001,8
BTCUSDT,2020-05-14T00:00:00Z,0.0001,8
ETHUSDT,2020-05-14T00:00:00Z,0.0001,8
BTCUSDT,2020-05-14T08:00:00Z,0.0001,8
ETHUSDT,2020-05-14T08:00:00Z,0.0001,8
BTCUSDT,2020-05-14T16:00:00Z,0.0001,8
ETHUSDT,2020-05-14T16:00:00Z,0.0001,8
BTCUSDT,2020-05-15T00:00:00Z,0.0001,8
ETHUSDT,2020-05-15T00:00:00Z,4.486e-05,8
BTCUSDT,2020-05-15T08:00:00Z,4.4e-05,8
ETHUSDT,2020-05-15T08:00:00Z,-3.957e-05,8
BTCUSDT,2020-05-15T16:00:00Z,0.0001,8
ETHUSDT,2020-05-15T16:00:00Z,0.0001,8
BTCUSDT,2020-05-16T00:00:00Z,0.0001,8
ETHUSDT,2020-05-16T00:00:00Z,0.0001,8
BTCUSDT,2020-05-16T08:00:00Z,0.0001,8
ETHUSDT,2020-05-16T08:00:00Z,-5.47e-05,8
BTCUSDT,2020-05-16T16:00:00Z,0.0001,8
ETHUSDT,2020-05-16T16:00:00Z,0.0001,8
BTCUSDT,2020-05-17T00:00:00Z,8.001e-05,8
ETHUSDT,2020-05-17T00:00:00Z,0.0001,8
BTCUSDT,2020-05-17T08:00:00Z,4.125e-05,8
ETHUSDT,2020-05-17T08:00:00Z,-4.057e-05,8
BTCUSDT,2020-05-17T16:00:00Z,8.88e-06,8
ETHUSDT,2020-05-17T16:00:00Z,0.0001,8
BTCUSDT,2020-05-18T00:00:00Z,0.0001,8
ETHUSDT,2020-05-18T00:00:00Z,0.0001,8
BTCUSDT,2020-05-18T08:00:00Z,0.0001,8
ETHUSDT,2020-05-18T08:00:00Z,0.0001,8
BTCUSDT,2020-05-18T16:00:00Z,-6.64e-05,8
ETHUSDT,2020-05-18T16:00:00Z,0.0001,8
BTCUSDT,2020-05-19T00:00:00Z,0.0001,8
ETHUSDT,2020-05-19T00:00:00Z,0.0001,8
BTCUSDT,2020-05-19T08:00:00Z,7.892e-05,8
ETHUSDT,2020-05-19T08:00:00Z,0.0001,8
BTCUSDT,2020-05-19T16:00:00Z,0.0001,8
ETHUSDT,2020-05-19T16:00:00Z,0.0001,8
BTCUSDT,2020-05-20T00:00:00Z,0.0001,8
ETHUSDT,2020-05-20T00:00:00Z,0.0001,8
BTCUSDT,2020-05-20T08:00:00Z,0.0001,8
ETHUSDT,2020-05-20T08:00:00Z,0.0001,8
BTCUSDT,2020-05-20T16:00:00Z,0.0001,8
ETHUSDT,2020-05-20T16:00:00Z,0.0001,8
BTCUSDT,2020-05-21T00:00:00Z,-9.027e-05,8
ETHUSDT,2020-05-21T00:00:00Z,0.0001,8
BTCUSDT,2020-05-21T08:00:00Z,6.809e-05,8
ETHUSDT,2020-05-21T08:00:00Z,0.0001,8
BTCUSDT,2020-05-21T16:00:00Z,0.0001,8
ETHUSDT,2020-05-21T16:00:00Z,0.0001,8
BTCUSDT,2020-05-22T00:00:00Z,-5.15e-05,8
ETHUSDT,2020-05-22T00:00:00Z,3.518e-05,8
BTCUSDT,2020-05-22T08:00:00Z,-2.396e-05,8
ETHUSDT,2020-05-22T08:00:00Z,0.0001,8
BTCUSDT,2020-05-22T16:00:00Z,6.867e-05,8
ETHUSDT,2020-05-22T16:00:00Z,0.0001,8
BTCUSDT,2020-05-23T00:00:00Z,-2.092e-05,8
ETHUSDT,2020-05-23T00:00:00Z,0.0001,8
BTCUSDT,2020-05-23T08:00:00Z,-1.081e-05,8
ETHUSDT,2020-05-23T08:00:00Z,0.0001,8
BTCUSDT,2020-05-23T16:00:00Z,7.023e-05,8
ETHUSDT,2020-05-23T16:00:00Z,0.0001,8
BTCUSDT,2020-05-24T00:00:00Z,0.0001,8
ETHUSDT,2020-05-24T00:00:00Z,0.0001,8
BTCUSDT,2020-05-24T08:00:00Z,7.917e-05,8
ETHUSDT,2020-05-24T08:00:00Z,0.0001,8
BTCUSDT,2020-05-24T16:00:00Z,6.724e-05,8
ETHUSDT,2020-05-24T16:00:00Z,0.0001,8
BTCUSDT,2020-05-25T00:00:00Z,6.784e-05,8
ETHUSDT,2020-05-25T00:00:00Z,0.0001,8
BTCUSDT,2020-05-25T08:00:00Z,-4.286e-05,8
ETHUSDT,2020-05-25T08:00:00Z,0.0001,8
BTCUSDT,2020-05-25T16:00:00Z,-4.226e-05,8
ETHUSDT,2020-05-25T16:00:00Z,0.0001,8
BTCUSDT,2020-05-26T00:00:00Z,-3.5e-07,8
ETHUSDT,2020-05-26T00:00:00Z,0.0001,8
BTCUSDT,2020-05-26T08:00:00Z,0.0001,8
ETHUSDT,2020-05-26T08:00:00Z,0.0001,8
BTCUSDT,2020-05-26T16:00:00Z,4.599e-05,8
ETHUSDT,2020-05-26T16:00:00Z,0.0001,8
BTCUSDT,2020-05-27T00:00:00Z,2.104e-05,8
ETHUSDT,2020-05-27T00:00:00Z,0.0001,8
BTCUSDT,2020-05-27T08:00:00Z,0.0001,8
ETHUSDT,2020-05-27T08:00:00Z,0.0001,8
BTCUSDT,2020-05-27T16:00:00Z,-0.00014025,8
ETHUSDT,2020-05-27T16:00:00Z,0.0001,8
BTCUSDT,2020-05-28T00:00:00Z,-0.00011366,8
ETHUSDT,2020-05-28T00:00:00Z,0.0001,8
BTCUSDT,2020-05-28T08:00:00Z,-6.862e-05,8
ETHUSDT,2020-05-28T08:00:00Z,0.0001,8
BTCUSDT,2020-05-28T16:00:00Z,-1.187e-05,8
ETHUSDT,2020-05-28T16:00:00Z,0.0001,8
BTCUSDT,2020-05-29T00:00:00Z,2.618e-05,8
ETHUSDT,2020-05-29T00:00:00Z,0.0001,8
BTCUSDT,2020-05-29T08:00:00Z,1.877e-05,8
ETHUSDT,2020-05-29T08:00:00Z,0.0001,8
